Feature,Importance
snap_%,0.7214003257583842
less_than_highschool_%,0.6765203315074596
owner_homes_%,0.562012966424472
below_poverty_level_%,0.5455780435445294
income_capita_USD,0.5096687847259337
lep_%,0.4976779432142499
occ_lt0.5_%,0.47975786630833217
race_Other_%,0.43656638728233726
read_write,0.3849578810776969
crimes_against_persons_%,0.3612342722363693
health_insurance_coverage_%,0.3506521658881995
nonfatal_opiod_hospitalevents_%,0.3383010561425692
unemployment_rate,0.31459199357621526
emp_foodprepare_%,0.3023965295639991
crimes_against_property_%,0.2998568236790105
occ_1.01to1.5_%,0.2995315020706061
anyexercise_%,0.29830537623032494
hypertension_%,0.29669267047645015
highschool_grad_%,0.28170436098271834
no_vehicle_avail_%,0.2786193171414435
comm_wfh_%,0.2713228040728504
emp_healthsupport_%,0.2636573651748166
lung_cancer_sir,0.25657034371857224
emp_production_%,0.25426768559388624
dropout_%,0.24764633904659916
live_births_2014_%,0.24586253889819656
race_Afam_%,0.2335915302621043
diagnosed_depression_%,0.2327885493487349
population_density,0.22186118554327733
comm_carpool_%,0.22124811184522059
obsese_adults_%,0.21965471299920417
median_age,0.21434836834373125
occ_1.51to2.0_%,0.21014353010383552
risk_per1000,0.20959405314232882
overweight_adults_%,0.2095047892944489
median_owner_home_USD,0.2062107554613173
emp_material_%,0.19975222872190837
mentalhealth_hosp_rate,0.19615763133859188
house_lt1939_%,0.19310749679709732
race_Two_%,0.1889947686580774
college_%,0.17688506738216217
poor_mental_health_%,0.170200080966698
emp_admin_%,0.159030300267146
smoking_rate_%,0.15832353541362265
race_Wh_%,0.15521945374619947
emp_personalcare_%,0.15365802207109902
smoking_pregnant_%,0.15156996756890243
substanceuse_rate_AA,0.13821519107633948
emp_clean_%,0.13281274265420046
moved_lastyear_%,0.13281095168002802
emp_legal_%,0.12885316741105216
cervical_cancer_sir,0.1261112871973136
emp_transport_%,0.12374160630364969
registerednurses_per1000,0.1220585813698085
lt5years_%,0.11698298546721107
median_sale_homes_USD,0.11342692276200275
emp_healthcare_%,0.11248009670516293
associates_degree_%,0.11030257175365416
emp_computer_%,0.1075643460020231
debt_pervaluation_%,0.10029937631586137
costas%income_wmgage_lt20%_%,0.09991229072922818
pharmacist_per1000,0.09569316887482207
house_2000to2014_%,0.09356912311252343
psychologist_per1000,0.09130414386228235
homeless_Shelters_per_1000,0.08992622509832554
costas%income_womgage_lt10%_%,0.0891827346429524
comm_taxi_%,0.08812082077853667
house_income_gt30_USD_%,0.08390541259488583
vacant_rentals_%,0.07824910526180726
pa_provider_density_per10000,0.07723805811917464
fruit_consump_%,0.07541321032172352
tobbaco_retailers_2019_%,0.0684284172721074
libraries_%,0.06561604096593197
licensed_nurses_per1000,0.060856888355942565
rural_population_%,0.05821359805814036
avg_ela,0.05574054641469296
median_earnings_retail_USD,0.05367033742928624
students_highneeds_%,0.05311075549162559
colorectal_cancer_sir,0.051250714333035
student_teacher_ratio,0.049868902751231244
emp_pop_ratio_wh_only,0.04807682896330805
Mental_admissions_AA,0.043000753689888614
occ_gt2.01_%,0.03997592689614522
costas%income_wmgage_gt35%_%,0.038506967563304184
exp_perpupil_USD,0.03725008575528106
emp_protective_%,0.03582399877270073
students_disabilities_%,0.03499465387044692
costas%income_womgage_30to35%_%,0.03492219113965584
Diabetes_emergencies_AA,0.03469431124521657
young_females_%,0.03079718183350752
diabetic_adults_%,0.030582593496509183
costas%income_womgage_15to20%_%,0.02483911127475572
comm_walk_%,0.02460827163903341
cardio_admissions_AA,0.023786368407709972
avg_math,0.02244170415002431
emp_repair_%,0.01885760709003114
comm_bus_%,0.01884211046262078
liquor_per1000,0.018508710927820523
pcp_per1000,0.018020974969577018
crimes_against_society_%,0.01775107608210589
hiv_density_per1000,0.015845118417915274
costas%income_womgage_25to30%_%,0.015078159606760988
gross_rent_%,0.014844502860606755
costas%income_wmgage_30to35%_%,0.014462125859492582
firearm_deaths_2015_%,0.012132072243026837
costas%income_womgage_20to25%_%,0.011546644524028432
employed_male_%,0.011245616224652486
infant_rate_2014_per1000,0.010448743780090381
heartrate_adult_%,0.009047463954103456
psychiatrist_per1000,0.009012092995145046
costas%income_womgage_gt35%_%,0.008727570221850146
chlamydia_%,0.008601585973878063
private_school_%,0.008510683663568618
costas%income_wmgage_25to30%_%,0.007766002206831827
need_improve_%,0.007020226305015199
prostrate_cancer_sir,0.005600162058337325
preschool_%,0.005271210430025791
suicide_deaths_%,0.004961092778865304
emp_farm_%,0.004817754936401865
dentists_per1000,0.004710889331262723
public_school_%,0.004324367039337324
comm_cycle_%,0.0035048355926482187
emp_construct_%,0.003452473720568
emp_pop_ratio_hisp,0.0033817408930467215
proficient_%,0.0027684596962648926
age_lt18_%,0.0024717890180706316
syphillis_%,0.0021249973758795484
gini_index,0.0020784617459620983
race_Alaska_%,0.0020353942755392492
house_nokitchen_%,0.0012115093182114883
costas%income_wmgage_20to25%_%,0.0011434699494332016
print_media_circ_%,0.0005305015823740203
exemplary_%,0.0005097507835062017
race_Asian_%,0.0004512137994129267
costas%income_womgage_10to15%_%,0.00037502464089601823
gonorrhea_%,0.0003585815573526111
breast_cancer_sir,0.00035024471939101577
race_Hawaii_%,0.00032649006135538364
emp_sales_%,0.0002332714460748712
comm_car_%,0.00016912655032028616
property_val_USD,3.153908212814815e-05
unsatis_%,3.144371990778111e-05
smokers_helpline_%,2.0014577426068323e-05
Diabetes_admissions_AA,1.0794669900084373e-05
